"Overlay","File","SizeBytes","Sha256"
"r3-x64-on","Microsoft.AspNetCore.Routing.dll","865280","3A642EEB711B68082998B8EF8CB9CF7816EA1E73C0D2B12E1AAD6342566F71FB"
"r3-x64-on","Microsoft.AspNetCore.Server.HttpSys.dll","829440","514FD2492C106BB5AB556AA9F41F0A14B1AB0828831A7EB4F0FE66C081B50552"
"r3-x64-on","Microsoft.AspNetCore.Server.IIS.dll","653824","51ADD16C408E2E7362A25D2DDE744DC29991DEB4E072D4C71A008D79AC9ECDC7"
"r3-x64-on","Microsoft.AspNetCore.Server.IISIntegration.dll","32256","ED247AB66FBF94FDAF39E1CC2057844005231D0C03CA182C85A239F56BD8D3E5"
"r3-x64-on","Microsoft.AspNetCore.Server.Kestrel.Core.dll","2324480","582E189BCE0D0DECA83931F71AFB80FED4A699B17D3A46A815125D8016632FD4"
"r3-x64-on","Microsoft.AspNetCore.Server.Kestrel.dll","14848","32DDA25A5D14BC837E1CA71E68019DB54011667B74F9FAE04AC8E2987E12FD93"
"r3-x64-on","Microsoft.AspNetCore.Server.Kestrel.Transport.NamedPipes.dll","133120","F308AB336B090FBD83A91075F75A43908EF10067E2EEA165B625B0D3AE48B301"
"r3-x64-on","Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.dll","221696","7C8F587DB3A34DBB0A828871F16E44E60200FE5FF7CCDB1B1559C56CE66FCE89"
"r3-x64-on","Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.dll","116224","F8B5C5AC895BF8E021AA8FD255089951F9A38D2207D204204E95ED39C31BB6C4"
"r3-x64-on","Microsoft.AspNetCore.Session.dll","66560","7E6040FA6532CF737BF999E46C74D09E62914285959D536E64EAB39AA82A34D5"
"r3-x64-on","Microsoft.AspNetCore.SignalR.Common.dll","66048","9F9F86CDF87C166AA0D72DBD3257706C24EB36282AF319D58FACA6B78D2F1701"
"r3-x64-on","Microsoft.AspNetCore.SignalR.Core.dll","512512","68B9BDA0D211D00AEC2F9BEF8FD9460E3BBECF98141AF8EFFDA32F0CC9C6176D"
"r3-x64-on","Microsoft.AspNetCore.SignalR.dll","16384","FC364F18228D4FCFACEF2A952048E408B65673BC1A727BDC9810DE11299BB498"
"r3-x64-on","Microsoft.AspNetCore.SignalR.Protocols.Json.dll","60928","14781D8A3FC87EE387CA5F853C3382B8780EC12D225BD9F4174A98B85340865F"
"r3-x64-on","Microsoft.AspNetCore.StaticAssets.dll","180736","4167614DED5669AD63422AC512C78FAFB1F3BBEEB040D949F71BE2B5AC800262"
"r3-x64-on","Microsoft.AspNetCore.StaticFiles.dll","143360","28FE92939C37048831C2025737B8020CF244CBFD654A25BF66B42D462F3BC272"
"r3-x64-on","Microsoft.AspNetCore.WebSockets.dll","55808","0BD8B5B51225566416B6FC3E0491CA7CEB27CFDDEE8147330DBCE97D8FA1B1F2"
"r3-x64-on","Microsoft.AspNetCore.WebUtilities.dll","214016","FBDDEEB4643810EC5DA721E0B1B3E7BA1EBF443715918620C9A8A49DA4401D01"
"r3-x64-on","Microsoft.CSharp.dll","301056","CEF5B5D699A8C5B8F511CA6A2ABDAB8BCDB20DEA93D84CDB187331D45E0716A0"
"r3-x64-on","Microsoft.CSharp.xml","18050","B712D12C5DE74926122A368DC92329AB3215555E44BCB46F2DAEF146EC0986AC"
"r3-x64-on","Microsoft.Extensions.Caching.Abstractions.dll","33280","AE1837B04B5968EE153F78870AED4EA2321AA30E2824D92A9B74B0CB99E601E5"
"r3-x64-on","Microsoft.Extensions.Caching.Abstractions.xml","90809","20FE0F821F2DB08D353F669E172EBE4D3C7075422CC06D7C4C83C5592B35CE8A"
"r3-x64-on","Microsoft.Extensions.Caching.Memory.dll","98816","8635E3E276156F5B435DEBF88207994BD111DEBBEE6E064C7E0A95D293D3EBF0"
"r3-x64-on","Microsoft.Extensions.Configuration.Abstractions.dll","16896","48EF93995E27EF47C7E972252DF928E303EFAED7819F4E276352E618680DBA7C"
"r3-x64-on","Microsoft.Extensions.Configuration.Abstractions.xml","20253","9AD60D91D34A8E347306843DD1A4AB74CEAFF7682500DE1A9EF327F16A7B9930"
"r3-x64-on","Microsoft.Extensions.Configuration.Binder.dll","66560","861E5A1A5749D3762933859F41AA0E4AF95C63EDEDAF71C2681067D4F02D2DDA"
"r3-x64-on","Microsoft.Extensions.Configuration.CommandLine.dll","25600","35225AA7CB6A812A54E3713ABEE0448889EF9B66ED1B52B3B74C477631569080"
"r3-x64-on","Microsoft.Extensions.Configuration.dll","74240","9D0E0FA2CD340B30B77E0CA0171A3BB92B3B90C126FDE57BFC9835687D5FA47F"
"r3-x64-on","Microsoft.Extensions.Configuration.EnvironmentVariables.dll","31744","3058D52585900221731CFDA4702D76033FCE42970F768A21058371CAE491C9AA"
"r3-x64-on","Microsoft.Extensions.Configuration.FileExtensions.dll","33792","1283177F3AA13F79F0E1CC84171FC6DF5412A70F1CB6AF833D8CB16375BB353D"
"r3-x64-on","Microsoft.Extensions.Configuration.Ini.dll","25088","45087E3DD448F7863F93C423DB360D30147650D411239F323000A983A9775FC7"
"r3-x64-on","Microsoft.Extensions.Configuration.Json.dll","31232","417ED1F364F20CD78309E15F671180AB2722878299A99AAABB3C7FBF8633BB80"
"r3-x64-on","Microsoft.Extensions.Configuration.KeyPerFile.dll","18944","DA6329D7802877F90E4A37C6BA13699B801F18BBE22BABC33C3F1FC83D1CF259"
"r3-x64-on","Microsoft.Extensions.Configuration.UserSecrets.dll","26624","6368778CC95387AC4ADA621EC02188DE6899C1BF30CDC92B69FA1EFE48C35DBF"
"r3-x64-on","Microsoft.Extensions.Configuration.Xml.dll","46592","71520A04C2D666C1DDE7BC3C5742FF314995F51B0856A41D050EC5EB1E0629F4"
"r3-x64-on","Microsoft.Extensions.DependencyInjection.Abstractions.dll","57344","12B3C57AE72CCBCF91585BF69D57C406CF6F06EF6FBA00E49A6E4B2A91250740"
"r3-x64-on","Microsoft.Extensions.DependencyInjection.Abstractions.xml","223851","1C1704E8DC6BB991C9E8E88C311FB680402CCEF3501D5BAC1A0478EC3FBDBA83"
"r3-x64-on","Microsoft.Extensions.DependencyInjection.dll","213504","C5D45F1AECE691C08A567951DACFAADBD14BDC5C0341DF1625FDB4A5D804F888"
"r3-x64-on","Microsoft.Extensions.Diagnostics.Abstractions.dll","17920","7E302708E3ADF717E4CC84929A2DC201A2F7A495F6195B3E4CA4162177F74741"
"r3-x64-on","Microsoft.Extensions.Diagnostics.Abstractions.xml","49415","CC0797F4B1F9873D0DD8956546827F6CABA263E32E8508730D9BA9CF86041286"
"r3-x64-on","Microsoft.Extensions.Diagnostics.dll","70656","F32D211D5F8F9F77A0B021D6B0F66288DB26B2EA362C9F57E11AE2EC7F8DED97"
"r3-x64-on","Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll","19968","8AB79F1BB00224B973BA6AABDBC1F40FCB797FBEECBB1808B6B81B2173AB8E84"
"r3-x64-on","Microsoft.Extensions.Diagnostics.HealthChecks.dll","87040","675D4CF3C9180048C7AFA3CF733B34F43327D732C4265A7BA233118A9C1A3D23"
"r3-x64-on","Microsoft.Extensions.Features.dll","24576","7E46601E2D2BA6140DAF0E7AEB2E5093B7FC2FBFA063C4E70A8833BB856D742A"
"r3-x64-on","Microsoft.Extensions.FileProviders.Abstractions.dll","11776","D961CD7F2F8644F3BDF3E555C5796A3DB2105EB9764BEC5D8C3F75AB25CC400B"
"r3-x64-on","Microsoft.Extensions.FileProviders.Abstractions.xml","11148","A020ECF6B78BEA9C527325E8076EC57F9774F629C147F75B2F710CF4C0B6998B"
"r3-x64-on","Microsoft.Extensions.FileProviders.Composite.dll","12800","C3A9B6A3408A4866D87B84BF08D7763863FE879B9AFEC2E3D468F259BC49D691"
"r3-x64-on","Microsoft.Extensions.FileProviders.Embedded.dll","50176","24A4E10DDDC9B205F9023BBB3449E9AE88D345A9A90670991764E09F7ED95A4D"
"r3-x64-on","Microsoft.Extensions.FileProviders.Physical.dll","89088","2FF85A52E8D3F81ACB9509D5B043A3D67F6ECFA2B228033E23033248FA279CA6"
"r3-x64-on","Microsoft.Extensions.FileSystemGlobbing.dll","83968","2E34A4159731BEC8DEF9787ECAFD1B6CA9647D4F10EDC6C53E1824B02454ACD1"
"r3-x64-on","Microsoft.Extensions.Hosting.Abstractions.dll","22016","153BD526684041420FCCF8AB5731CFD2AF913E28D793F851B929D5E55642A9D1"
"r3-x64-on","Microsoft.Extensions.Hosting.Abstractions.xml","46893","E6956E144370860D2384AB0F6DAECC2CB0FEC9B1EAE7C9EEACCC1E1D9EA71AB9"
"r3-x64-on","Microsoft.Extensions.Hosting.dll","136704","79390D89524959816A5FB01E1AD629BF3197A8D35AA4C442DC37D8F511778037"
"r3-x64-on","Microsoft.Extensions.Http.dll","180736","08D90389982561CAFAED5799106AE71990DBF57DA0035AB6B127B9E67288017C"
"r3-x64-on","Microsoft.Extensions.Identity.Core.dll","398848","D20ADE4C60BAEC0B7D2DE7E70AB39DC845C024AE09B58B8B114AC7FFF8969D09"
"r3-x64-on","Microsoft.Extensions.Identity.Stores.dll","63488","6ADDC501A1727B68CD262CF008367D49D72D89BA0C06E75E00E907411ADE4EB6"
"r3-x64-on","Microsoft.Extensions.Localization.Abstractions.dll","11776","16C33C97A70FB50FB0BBF67401B9FDAE2533AC361A2BFDEB49A909F0EDE380B5"
"r3-x64-on","Microsoft.Extensions.Localization.dll","38400","9F3DFDFDBB0C86D7E71A5C9EA2B44F8A10DE09988F6D8ED97144311D63D32A9D"
"r3-x64-on","Microsoft.Extensions.Logging.Abstractions.dll","56832","194C080E7CC89F3C8D499C6CD4758BE611A9EA202C40FD24F39F69D13645E7F9"
"r3-x64-on","Microsoft.Extensions.Logging.Abstractions.xml","91635","F46E30588566ACCD2C530D9B126A4A3D4D6E2021266E54B305F79586367E742C"
"r3-x64-on","Microsoft.Extensions.Logging.Configuration.dll","28160","98530F2D9FBE54E10B25A945D2A332F9B002DC82F6CC516AC58A5476F4DC8F89"
"r3-x64-on","Microsoft.Extensions.Logging.Console.dll","155136","5227F13C53F9F4B1B147827B4946CEDE0F37221106BC23EB8D3F56EB420F13FC"
"r3-x64-on","Microsoft.Extensions.Logging.Debug.dll","12800","8E0942A8FEE6D493988203E680B128585088CF69F8F4D23D8F88F5A3B06C0E77"
"r3-x64-on","Microsoft.Extensions.Logging.dll","80896","982FB6C4378E3AEF2F69B6D7F9E7094177757383CE66AB0B2C8341B2F84DB876"
"r3-x64-on","Microsoft.Extensions.Logging.EventLog.dll","33280","B7C7C4EFC37A36C751F94232D4B048683A92B9F1B8C96118F96EF3675751D679"
"r3-x64-on","Microsoft.Extensions.Logging.EventSource.dll","45056","B4C0895140436306A76EA84802E6EBD5454A630F45BF3FF0272EF0714F19766E"
"r3-x64-on","Microsoft.Extensions.Logging.TraceSource.dll","18944","383391F7E7338E20F1450E74D18473E27219A796CB400328226A95C8D5A724C9"
"r3-x64-on","Microsoft.Extensions.ObjectPool.dll","19968","8A537A4FAF8555B82BCE378D454B74178A8B4A378727E7B5DA97AFE3B353B83F"
"r3-x64-on","Microsoft.Extensions.Options.ConfigurationExtensions.dll","18944","12FBF44170E08EF4BA765DED95D4222F245D02024C43309FCC952E7F9D86C1B0"
"r3-x64-on","Microsoft.Extensions.Options.DataAnnotations.dll","29696","7E72A09A5EA664229F8AD75970C46EAF13A3910E9A7B8252946235045BC9448E"
"r3-x64-on","Microsoft.Extensions.Options.dll","71680","73AA9460D122BF2A9809CC1893EA16A0264A0AC17E964E983AA375DAC6158DF1"
"r3-x64-on","Microsoft.Extensions.Options.xml","152783","3A6AC7F6B8FB2F5390E2E0389D634541F72523FE84E2385C08C8ADAC760D9803"
"r3-x64-on","Microsoft.Extensions.Primitives.dll","35840","D17E5947F6432384E581C923BB70A1069BDB58AB1014461024D2B8B5E60275CD"
"r3-x64-on","Microsoft.Extensions.Primitives.xml","86329","5FFD0C15EE1892CE003D64BE0EF4808D2824469C03D1B3465569275958AF83C7"
"r3-x64-on","Microsoft.Extensions.Validation.dll","19456","1361F038B25876AAD716119A0029D9093F75A694C84B57B4562111A775DEA59C"
"r3-x64-on","Microsoft.Extensions.WebEncoders.dll","18432","20696EA4BD59F1650FED1950CB783D1E5384521607E60DD2ADC9D0FACE0856D3"
"r3-x64-on","Microsoft.JSInterop.dll","136704","4E844F08E392DE7F2CE7F243F885ED034A669A4373D5D178C9C7E70B9C963A4D"
"r3-x64-on","Microsoft.Net.Http.Headers.dll","201216","3662B0B6028214C9BDF33AE52EE7160D6DF55DF55B1F5EC1078D7418995C87E9"
"r3-x64-on","Microsoft.VisualBasic.Core.dll","418816","EEEECEF4EFE9EB73BE3C1A6A2B0926DC8CEBF8739DAB2A1DF8ED0493B97365BD"
"r3-x64-on","Microsoft.VisualBasic.dll","7168","44218CA6C6E15E04E765C386D3AD306E16444069D176C37CBF7D1D83C1D59074"
"r3-x64-on","Microsoft.Win32.Primitives.dll","5120","6DC7E7915577F5B461981BB9F83465A72B604156FB8BC4D57F2BCDC4C7CEDD1A"
"r3-x64-on","Microsoft.Win32.Primitives.xml","4229","1FA658FA646F6CB221F0839B84386B569B68C920756C266357C427E024B0C735"
"r3-x64-on","Microsoft.Win32.Registry.dll","23040","C618DECB908E266458B657102065E02F8A5DD5448CB44267BCB7A1EF81C8B90A"
"r3-x64-on","Microsoft.Win32.Registry.xml","94259","B4992C339974E430417C5464764547506D4AEEC15B02122E9333A0742B0EBACE"
"r3-x64-on","mscorlib.dll","49152","AB7A332D1DEF130431EFA3964F388923F33CDA6D41D9DB6DEB31B37F7F0AC435"
"r3-x64-on","netstandard.dll","90624","70357BD0A13B4406515042A2B416AF5828EB1FBBAE45E1A7E61705B531234677"
"r3-x64-on","System.AppContext.dll","5120","901FA303AC804A714C6F8C3D87BC5D66310F1E69556B7C97510349C315AF47B5"
"r3-x64-on","System.Buffers.dll","5120","098D767A0D028F7FE2906993BA2FD1B074079BAF9A8208A54A5588E596CBF4DC"
"r3-x64-on","System.Collections.Concurrent.dll","53760","9210EC0C5682D7AC898DD15C25EDA5ACF7B0409E34DAED821DD4A47C957863CE"
"r3-x64-on","System.Collections.Concurrent.xml","147974","5BEB3BD3B4C9C50BB059FCD2CF6160C04FD31B549306E4AF42B11E6BEC01D0F6"
"r3-x64-on","System.Collections.dll","102912","D9002A66AE787CD4A75E569D7DA0DC5B74CC046C1AD1336CC151B409093DE480"
"r3-x64-on","System.Collections.Immutable.dll","242688","864361CDD21D934FF54D55DCDDAEC11AF7D993B0C2FEBB7F57D9E95A51A1329C"
"r3-x64-on","System.Collections.Immutable.xml","541757","1F1D2FCC16F3531BE0A86031E5FBC8935A5413813EA20A854CDBB6D1AC2CAEE9"
"r3-x64-on","System.Collections.NonGeneric.dll","37888","2E6D92891C8BBC117B3E659F45BFA1FAC321871F003E05F81D07320A855B9196"
"r3-x64-on","System.Collections.NonGeneric.xml","82749","81438BD06CB245D45B715FDADDE5C2D58D997908DDEB1727B316DB2F792B7D77"
"r3-x64-on","System.Collections.Specialized.dll","37888","299810F51DF92A2CEA59ABDD8E99E8979B744D06F2871C1D81086DF319A7D596"
"r3-x64-on","System.Collections.Specialized.xml","121871","F11E2713EFEB9E22C6A7FF4B4288D123FD4E6F7C9237731FAB28D9102A8DED52"
"r3-x64-on","System.Collections.xml","458955","BFCB5E403B2DF5F09F419CBA46DEF611E22DF17C085CAB9D1B9FB2D7D7CD172E"
"r3-x64-on","System.ComponentModel.Annotations.dll","98816","2A663898C22FE2DC5CCB677610F72F63C8336DF7E34FB80E71567D31583299BA"
"r3-x64-on","System.ComponentModel.Annotations.xml","113650","B6487F33963B70E0EB68D7CF1EB51AC71F3E562EF3638BAAFF8FA7C16DA387A2"
"r3-x64-on","System.ComponentModel.DataAnnotations.dll","6656","155B2B41AB2B0BA969C7ED5F5A7719167BC121AD29700674363E3934A048B4D4"
"r3-x64-on","System.ComponentModel.dll","6144","62466D2A50FAAE9972E440D5D2D50E500E34DB9866354EBE838A80A0BB6DF503"
"r3-x64-on","System.ComponentModel.EventBasedAsync.dll","16384","AB950A2910ECB46AE8D3833A634D925F226344C05199503068C577B069DAC221"
"r3-x64-on","System.ComponentModel.EventBasedAsync.xml","19646","02ADFA65AB856BA7A575868B8DE72BFA33FB6357E1D830F9868D824989CC7623"
"r3-x64-on","System.ComponentModel.Primitives.dll","32256","EF0E543FF622AF47F73A44CB2AE2D4404A1C483CFD6CBB41D01EB39B1365881F"
"r3-x64-on","System.ComponentModel.Primitives.xml","79999","06CBEA0F6057CC866390D16AFF6C9CB5321833E782B569EE9B350FFE30E25925"
"r3-x64-on","System.ComponentModel.TypeConverter.dll","307712","006ADB6E92673C32E62D165B791C369972AA03F45B60115A9713EC44366CC746"
"r3-x64-on","System.ComponentModel.TypeConverter.xml","790869","CCDD0ABAAFC7E3518DD2CF5B915D66E3039C6C3465B55CF1A49A4130B1009502"
"r3-x64-on","System.ComponentModel.xml","4003","05914C2A98265E0191D160F7EF57511203AADA87A7DA9BEE91DE8503900F9BA4"
"r3-x64-on","System.Configuration.dll","9216","AF4CC1A7E54817124C9DB5DED2523475BB66BD166A08AE576DE698904CE49A8C"
"r3-x64-on","System.Console.dll","87552","294D163D1DC628770189C28C5210A7494E896459F1A00E7F64DA6EC919E75B48"
"r3-x64-on","System.Console.xml","80114","7EFD6A78D233FFD7EE29BD52C3E8807130A980A6BE83AC8CE346A48AC228E0C5"
"r3-x64-on","System.Core.dll","12800","B25857F8751502E6938DE329EDF63FAC57DAD4C7A94E5E52E6359025EE0FB45F"
"r3-x64-on","System.Data.Common.dll","998912","0B7ABC637AECFA97DDB81D8FD2F4A0A939906B86F6FCD6A6F29E60833BF09916"
"r3-x64-on","System.Data.Common.xml","1440763","13E07E558F15386211E58EB577AB93EDD2DF4F5F497030FA8EFE8E17EEE7CB0C"
"r3-x64-on","System.Data.DataSetExtensions.dll","5632","C0AF59D25051201FA6D0E4E887BDF5571233C915304A8B30B299FC54E6A5D55A"
"r3-x64-on","System.Data.dll","14848","937F9D5C6773054B2C6EAED8BBD123D783C8F3CE3875D77A4513B9CED6F98CC0"
"r3-x64-on","System.Diagnostics.Contracts.dll","6144","795F05F3E8AF566230B7EBC6AD5509C6AC3C96CB38828B28EA273463EFB07441"
"r3-x64-on","System.Diagnostics.Contracts.xml","27963","61F547D73B704523A08BBAB7438DB9599C038E9274BEB88CE7ED83CB5A920949"
"r3-x64-on","System.Diagnostics.Debug.dll","5632","99244A53AE45E92B212BB50A5DCBB9A82CC4ABC01B1FC0A57BD90622527ADC1C"
"r3-x64-on","System.Diagnostics.DiagnosticSource.dll","198656","0A5328AD33B9D5B8738F43DCE4FBF157374330BB8E8F982CBE2B52CD8CEB3CC1"
"r3-x64-on","System.Diagnostics.DiagnosticSource.xml","181376","4938299E197222ED21BBE7FB548ECC27123B651C3E3BAB633AB71793E34A7D0C"
"r3-x64-on","System.Diagnostics.EventLog.dll","42496","0DE6B1AA1253CF1C375515B6D304DDA98271D44A7B79F36A9274251EEF9717BD"
"r3-x64-on","System.Diagnostics.FileVersionInfo.dll","18944","57B59391FE88E72FEDD994E043B3DA47C242F2228E73E6845E39B811CC3EA1D6"
"r3-x64-on","System.Diagnostics.FileVersionInfo.xml","16024","5A39893C42DF2ED08ED4736D6F419A70775148F9B31EFA7E26F1C51BC172F012"
"r3-x64-on","System.Diagnostics.Process.dll","156160","055AFDC76145C31ACF0D8C9368589B3ECACD107044C0A3256C9667D4E3F2A395"
"r3-x64-on","System.Diagnostics.Process.xml","109696","425D5AE9719ED3C87745DF50AD5AF5D7CE9AEBCF453CB72D284DC5FFEA311338"
"r3-x64-on","System.Diagnostics.StackTrace.dll","15872","8123CDEFF8FF5B86D2ABF0C7E3A36A50725C47DF03423A4F3057BDD4EDC48A3E"
"r3-x64-on","System.Diagnostics.StackTrace.xml","61179","719F24ADCB4BFDE10267C4E1C35B5B6B9A307502CDE7FACF5F732B2AAA541708"
"r3-x64-on","System.Diagnostics.TextWriterTraceListener.dll","21504","AA93F74DF670BD0E071F45B645EC8BD113236ECD39AD94DEDF68CBB5C26D7303"
"r3-x64-on","System.Diagnostics.TextWriterTraceListener.xml","25408","DCB73301E0D2A9B1831847D09CFF1CA39B038035495693A63E2140AD22425E81"
"r3-x64-on","System.Diagnostics.Tools.dll","5120","BABE2CE7F754C8768F6306E39D69FB5B53B5011DAFB26F79022B854130D7F436"
"r3-x64-on","System.Diagnostics.TraceSource.dll","48640","171C79F12C6AA074341A81C54485BC7433357416C15D6EFB81F94308AAD8DA90"
"r3-x64-on","System.Diagnostics.TraceSource.xml","90333","E74001900F1DBBDC381EE2AA1515C7BB9F772741BCDC2A30F49162B121D27793"
"r3-x64-on","System.Diagnostics.Tracing.dll","6144","1CB53BB1BC69ADA17FA46DFFFF7BEF9E437F95992AF2C83FF8CD98D3DB4D5325"
"r3-x64-on","System.Diagnostics.Tracing.xml","78743","B4249522DE5A335B48CD23EE47F4521FA258F1983324BFC905211BE18454A679"
"r3-x64-on","System.dll","39936","D3AB0F5B6CC3674C58006A55396BC1DA68CCDADE0E460285644AD97DB22E712F"
"r3-x64-on","System.Drawing.dll","10240","06D23312969D467C8A7030B45903C6E0BD099C54A65A427B7048B3CE3A9A9570"
"r3-x64-on","System.Drawing.Primitives.dll","54784","D8F6F2288649609AEAF6CAC594235EF07FFB21C6E09EAE9286035AC9782478DE"
"r3-x64-on","System.Drawing.Primitives.xml","174882","C82B05FBCBB984340ECEF1DDB5D303F4A97D3C8E6042AA7EDF56FD68A6AD35FF"
"r3-x64-on","System.Dynamic.Runtime.dll","6144","464606F19CE19FC9F7D2B3E9BACFB2F4421ACCBC4612AB98C6C7EB13D4EDBC83"
"r3-x64-on","System.Formats.Asn1.dll","97280","017DD059C3463CA30504A6A26F77673851D8B88AFBBA763A11A8E46C26B21FEC"
"r3-x64-on","System.Formats.Asn1.xml","310733","500C7ABD4115A58EB12423B1196E468E1EA0FE1A634FB6AB93087A0C3BCB0048"
"r3-x64-on","System.Formats.Cbor.dll","157696","1445AAFB4F89BC1FDE267A3D541F400458E60CCFF88ECF8CA0C233A06ECBED5E"
"r3-x64-on","System.Formats.Tar.dll","97792","4608B7D6D3FB56BC3655A50FB1425611CF756259F98031347DAEDFD78856FE0C"
"r3-x64-on","System.Formats.Tar.xml","53231","E9E8C8FF29BACAC05349B45381C30A6582A75328A244738839E138DDCA25EB4A"
"r3-x64-on","System.Globalization.Calendars.dll","5632","4BEE800D8215D5AB20E59FBC166913004E092E26817910476DABEB61ABDF142F"
"r3-x64-on","System.Globalization.dll","5632","D588F18396FDAD9DEC27E60BD9577D104DC8A88D25B29B9AA7CB287E5ECBEE60"
"r3-x64-on","System.Globalization.Extensions.dll","5120","9E27E42C70AE9A238225BA1B8A5DE6BFAAEB227B77F2D89ECDE2D21C8E5DD0FF"
"r3-x64-on","System.IO.Compression.Brotli.dll","28160","9B5322B7722BB14BA7A8C6A90BD234C63376EFEAB842C6A0FB79626D2CB17862"
"r3-x64-on","System.IO.Compression.Brotli.xml","32597","7B255844182838074F6EFC833B2EBDDE80C547EF9D0AB4C8D739EE3619C9FBAE"
"r3-x64-on","System.IO.Compression.dll","185856","E566A22B11EB63BCD07B603231A1FB6CAE40F0F561456D333253CF639832945C"
"r3-x64-on","System.IO.Compression.FileSystem.dll","5120","71D4143B24B3F34C3E7052841EB8E919B9E4FF77FDA7619C5B077788EF66F49C"
"r3-x64-on","System.IO.Compression.xml","96204","FEE9234763C6607B53496F73165FC1555BED03AD6C85BFE6F43CB351829986EF"
"r3-x64-on","System.IO.Compression.ZipFile.dll","40960","FE84657B406828146D810D039950D2C49B3ED5351CF9F2DF3DDC93A654297A37"
"r3-x64-on","System.IO.Compression.ZipFile.xml","142048","83D688A2123E050FF91BA9C7D018773B9E5BF7D4595DF3B3F0419D5CD633D272"
"r3-x64-on","System.IO.dll","5120","A02778809EF894C111E7410EC43D0A74401CAF2B25F395716FF50FD112B5B0D6"
"r3-x64-on","System.IO.FileSystem.AccessControl.dll","22016","A2E2911F22BCC27EC12DA8BEB409B0236514B621C7ED6E9753028C0748BFE85C"
"r3-x64-on","System.IO.FileSystem.AccessControl.xml","65019","F06ED2388699ACC2FDBCAEA198B373BC5043702BC1A788E155D1757D48B33BBC"
"r3-x64-on","System.IO.FileSystem.dll","5632","8E133B0CD03F9718B42A1F6C6A631F7744D00766CB14F167AC94DD6A738AA471"
"r3-x64-on","System.IO.FileSystem.DriveInfo.dll","38912","764D9E1D7A63366261D178D1123E4776AF35A022648F53CE7F91C6878933C020"
"r3-x64-on","System.IO.FileSystem.DriveInfo.xml","9690","D9AA6CEEB09AA5A6A8B859A67B9A713626002DB856EB9CD43C13E64B325D7272"
"r3-x64-on","System.IO.FileSystem.Primitives.dll","5120","B5E52BB8FF71D84D85E0AF9FE21D3892C664C94ABDF64E3777ECAD0B568669B7"
"r3-x64-on","System.IO.FileSystem.Watcher.dll","53248","BE94145864CAC7EAA965C330993647FFAE1C3C2989CD475022F5DF1FD0170C20"
"r3-x64-on","System.IO.FileSystem.Watcher.xml","22664","B5011A042D75579F658BB77EA887CF1092320C0443B2C749FE9D03740FD4C3B4"
"r3-x64-on","System.IO.IsolatedStorage.dll","33792","4570FBF9F25C59F03E154511D76BE477F8CC7B778CD2CC892A0C16217622DF2A"
"r3-x64-on","System.IO.IsolatedStorage.xml","91932","E2054E13A23EC290F1716B6F521480406C40926E5E6AE605FA2905FB0223B734"
"r3-x64-on","System.IO.MemoryMappedFiles.dll","38912","32A200CD652C39FE1B0DA871AB812A44ECE9A2F8F96ED7756FA3D0028BC67B2F"
"r3-x64-on","System.IO.MemoryMappedFiles.xml","48005","117C9472EB9CC3D737B49C0CFC3B63F967DB43FCADD03F957145B1B3429F98BB"
"r3-x64-on","System.IO.Pipelines.dll","73728","15B3C513D335BCC49445B51DBB16AEBC71B63091206EFFBAF30A87FF8C26F24B"
"r3-x64-on","System.IO.Pipelines.xml","41108","286D0C502D68A000453F6BE39347AE6C4CC63F7A2C73B1B941C2E25BE365E9AB"
"r3-x64-on","System.IO.Pipes.AccessControl.dll","13312","5200F443EB3B0654453166CA2D0BDD8FA03990A607A60BDB31C3C160F80A6D33"
"r3-x64-on","System.IO.Pipes.AccessControl.xml","23844","10D54A171C29838C613C7C33B76DB9CFF539114FE919F9712FE1954B22629913"
"r3-x64-on","System.IO.Pipes.dll","56320","F0A4C7DB4F02FC6B00F7D47E6393D02C71518802EFB92A91217FF2B027700590"
"r3-x64-on","System.IO.Pipes.xml","92651","758A3F29D0199E0F02361ACB33B37C149378E8989F57067B7A9714FA5A119985"
"r3-x64-on","System.IO.UnmanagedMemoryStream.dll","5120","F01117973D89C7093B12B21A12B44B3E6510B34292F4ED7A20068BFEAB1E8099"
"r3-x64-on","System.Linq.AsyncEnumerable.dll","504320","130F12EF22D9881394E0C793FE2C9E99E439ACB995C780A259E26EF9F533DB6D"
"r3-x64-on","System.Linq.AsyncEnumerable.xml","319347","CC58175820D25C200D4EA0C321093A9F1BFB44D4BAA532374450CF28E6DAA621"
"r3-x64-on","System.Linq.dll","202752","587E14814527E0D9B9F3A8DD540D0284835E383378A2DB90E3D6FC49348A9994"
"r3-x64-on","System.Linq.Expressions.dll","565760","16573E3799B71D30236E36283577A1B3AE61A9BA221F7D4CB257F2EB27BA63F8"
"r3-x64-on","System.Linq.Expressions.xml","684199","1DE17B9BE915FDED08AFCB580047C0C824E0570D9967BB9C328B14370B7561B4"
"r3-x64-on","System.Linq.Parallel.dll","215040","290B8CC539E7F5B979C6B2AC366EDA0FF2094F2F6BF1B1818D83BC030F21ABB9"
